income,credit_score,debt_to_income,age,existing_loans,employment,home_ownership,purpose,region,approved
72913.46,670.0,0.342,50.0,0,full_time,rent,auto,APAC,1
74435.38,733.0,0.508,42.0,2,self_employed,rent,education,EU,1
69972.94,576.0,0.374,56.0,0,part_time,mortgage,medical,EU,1
39570.21,802.0,0.479,31.0,2,full_time,mortgage,business,NA,1
23418.14,703.0,0.277,20.0,1,full_time,mortgage,debt_consolidation,EU,1
65978.36,780.0,0.231,45.0,1,self_employed,mortgage,education,NA,1
56508.03,615.0,0.293,30.0,0,self_employed,mortgage,auto,NA,1
73268.94,625.0,0.181,35.0,1,full_time,mortgage,debt_consolidation,LATAM,1
77635.17,609.0,0.378,20.0,1,part_time,rent,medical,NA,1
67488.35,708.0,0.274,29.0,0,self_employed,rent,education,NA,1
78682.4,695.0,0.239,23.0,2,full_time,mortgage,vacation,NA,1
69125.8,657.0,0.38,34.0,1,full_time,rent,business,NA,1
74541.16,619.0,0.183,34.0,1,full_time,rent,vacation,LATAM,1
52315.88,601.0,0.412,39.0,1,full_time,own,education,NA,1
61766.99,687.0,0.263,50.0,3,self_employed,own,auto,NA,1
68541.97,657.0,0.459,45.0,0,full_time,own,education,APAC,1
79769.51,642.0,0.273,22.0,0,full_time,mortgage,vacation,NA,1
57912.66,798.0,0.396,44.0,1,full_time,mortgage,home_improvement,NA,1
74381.01,684.0,0.342,39.0,1,part_time,mortgage,vacation,NA,1
60214.9,779.0,0.409,37.0,2,full_time,mortgage,auto,NA,1
,653.0,0.333,38.0,3,full_time,own,medical,NA,1
79931.34,707.0,0.12,40.0,1,full_time,mortgage,vacation,EU,1
29124.91,686.0,0.441,31.0,0,self_employed,own,home_improvement,NA,1
41663.5,571.0,0.309,36.0,2,full_time,mortgage,home_improvement,EU,1
38320.66,790.0,0.415,50.0,0,full_time,mortgage,business,LATAM,1
22994.91,681.0,0.403,31.0,1,self_employed,own,debt_consolidation,NA,1
52791.24,742.0,0.227,28.0,2,full_time,own,medical,NA,1
78489.81,637.0,0.21,37.0,0,,rent,auto,NA,1
59872.09,678.0,0.399,27.0,0,full_time,own,medical,NA,1
68560.22,629.0,0.284,21.0,0,self_employed,rent,education,NA,1
84605.91,777.0,0.432,35.0,2,full_time,rent,education,NA,1
88898.35,712.0,0.299,52.0,0,full_time,mortgage,business,NA,1
63755.52,716.0,0.443,38.0,1,full_time,own,education,NA,1
89364.55,785.0,0.371,40.0,1,self_employed,rent,medical,NA,1
66658.28,771.0,0.355,18.0,1,self_employed,own,debt_consolidation,EU,1
49926.83,744.0,0.275,42.0,0,full_time,rent,business,NA,1
54300.79,590.0,0.348,39.0,1,full_time,rent,education,APAC,1
38350.34,641.0,0.463,31.0,0,full_time,mortgage,debt_consolidation,EU,1
49013.59,620.0,0.313,40.0,1,full_time,mortgage,vacation,NA,1
58555.7,741.0,0.384,40.0,0,full_time,rent,debt_consolidation,EU,1
79464.53,702.0,0.326,27.0,0,self_employed,mortgage,vacation,NA,1
95973.86,593.0,0.335,41.0,0,full_time,own,vacation,EU,1
40120.73,677.0,0.527,50.0,2,self_employed,rent,education,NA,1
72070.89,585.0,0.464,36.0,0,full_time,mortgage,education,EU,1
46270.21,686.0,0.33,29.0,2,self_employed,rent,home_improvement,EU,1
73544.55,574.0,0.346,36.0,1,full_time,rent,business,EU,1
62640.44,727.0,0.236,47.0,0,full_time,mortgage,home_improvement,APAC,1
32043.7,716.0,0.299,26.0,2,self_employed,mortgage,medical,NA,1
81709.35,824.0,0.357,44.0,3,full_time,mortgage,business,NA,1
54109.99,749.0,0.422,31.0,2,self_employed,rent,home_improvement,NA,1
55389.8,660.0,0.41,40.0,1,part_time,own,home_improvement,NA,1
45744.46,747.0,0.187,32.0,1,unemployed,mortgage,vacation,NA,1
53222.9,592.0,0.437,32.0,0,self_employed,rent,vacation,EU,1
72702.03,623.0,0.309,53.0,1,full_time,own,debt_consolidation,EU,1
61593.6,713.0,0.202,24.0,0,full_time,own,home_improvement,APAC,1
70915.92,539.0,0.48,43.0,0,part_time,rent,medical,EU,1
71514.59,687.0,0.496,55.0,1,full_time,mortgage,medical,APAC,1
88771.91,619.0,0.352,45.0,0,full_time,mortgage,home_improvement,APAC,1
58829.85,697.0,0.405,25.0,2,full_time,own,home_improvement,NA,1
38416.56,615.0,0.412,25.0,0,part_time,mortgage,medical,APAC,0
84210.0,720.0,0.487,30.0,3,full_time,mortgage,home_improvement,NA,1
59033.21,691.0,0.407,40.0,0,full_time,mortgage,education,NA,1
85062.66,788.0,0.161,40.0,1,unemployed,other,medical,LATAM,1
71900.79,690.0,0.561,25.0,0,self_employed,own,home_improvement,NA,1
62639.52,636.0,0.448,29.0,0,full_time,mortgage,medical,LATAM,1
71277.97,673.0,0.259,30.0,0,full_time,rent,vacation,APAC,1
100118.23,596.0,0.196,36.0,1,part_time,own,education,APAC,1
102385.65,718.0,0.381,58.0,2,full_time,rent,auto,EU,1
66248.86,731.0,0.287,29.0,0,part_time,mortgage,business,EU,1
67883.43,850.0,0.36,28.0,0,self_employed,own,education,NA,1
84372.32,646.0,0.409,27.0,0,full_time,own,business,NA,1
49778.1,671.0,0.252,44.0,2,full_time,mortgage,auto,APAC,1
70995.27,650.0,0.186,38.0,1,full_time,rent,medical,NA,1
64534.47,705.0,0.366,29.0,1,full_time,rent,medical,NA,1
70650.35,717.0,0.256,34.0,1,part_time,mortgage,auto,LATAM,1
49999.36,686.0,0.338,30.0,0,full_time,own,education,NA,1
36387.79,766.0,0.159,41.0,1,unemployed,mortgage,education,APAC,1
,647.0,0.29,65.0,0,part_time,mortgage,education,NA,1
44887.09,759.0,0.406,44.0,0,full_time,own,medical,NA,1
56743.84,728.0,0.393,37.0,1,full_time,own,medical,EU,1
59722.55,689.0,0.225,31.0,1,full_time,mortgage,vacation,NA,1
99870.16,668.0,0.18,25.0,0,full_time,mortgage,business,APAC,1
84907.88,850.0,0.322,45.0,2,full_time,rent,debt_consolidation,NA,1
,633.0,0.387,45.0,1,full_time,mortgage,vacation,NA,1
71258.75,711.0,0.369,33.0,1,full_time,own,education,APAC,1
57672.59,637.0,0.259,50.0,2,full_time,own,vacation,NA,1
59881.45,815.0,0.356,38.0,0,full_time,rent,education,EU,1
68335.86,752.0,0.5,46.0,0,part_time,rent,debt_consolidation,NA,1
76145.08,643.0,0.345,41.0,0,unemployed,own,business,LATAM,1
58893.35,726.0,0.124,36.0,2,part_time,rent,business,LATAM,1
84149.33,708.0,0.344,28.0,1,unemployed,rent,auto,EU,1
44445.11,654.0,0.565,37.0,1,full_time,own,auto,NA,1
65114.1,743.0,0.166,46.0,0,,mortgage,business,LATAM,1
111758.13,717.0,0.324,33.0,1,self_employed,other,auto,APAC,1
69015.44,705.0,0.293,42.0,0,full_time,mortgage,education,EU,1
90797.86,687.0,0.332,27.0,1,full_time,own,education,EU,1
,720.0,0.343,46.0,0,unemployed,mortgage,education,NA,1
75453.99,706.0,0.457,41.0,1,part_time,own,education,NA,1
63977.9,694.0,0.33,26.0,0,self_employed,rent,vacation,EU,1
61932.66,645.0,0.473,36.0,0,full_time,rent,education,EU,1
50969.32,809.0,0.306,47.0,0,self_employed,rent,vacation,EU,1
72745.42,616.0,0.278,25.0,0,full_time,rent,education,APAC,1
49672.33,720.0,0.24,27.0,0,full_time,rent,education,NA,1
76980.53,668.0,0.102,37.0,1,self_employed,mortgage,medical,APAC,1
84535.17,813.0,0.353,59.0,2,full_time,rent,home_improvement,NA,1
71597.57,627.0,0.566,31.0,4,part_time,own,vacation,LATAM,1
59847.52,639.0,0.375,43.0,0,self_employed,mortgage,vacation,NA,1
73171.38,622.0,0.402,41.0,2,self_employed,other,home_improvement,NA,1
59443.89,713.0,0.27,32.0,1,full_time,other,home_improvement,EU,1
81839.85,594.0,0.291,40.0,0,full_time,mortgage,debt_consolidation,NA,1
32034.69,657.0,0.438,34.0,1,self_employed,mortgage,home_improvement,NA,0
58959.07,539.0,0.561,34.0,2,full_time,own,auto,APAC,1
29165.38,707.0,0.499,21.0,0,full_time,rent,business,NA,1
38088.91,655.0,0.417,38.0,2,full_time,own,home_improvement,APAC,1
89549.52,586.0,0.324,47.0,0,full_time,mortgage,debt_consolidation,NA,1
81113.33,766.0,0.345,39.0,0,unemployed,mortgage,vacation,NA,1
52049.36,598.0,0.23,49.0,0,full_time,rent,debt_consolidation,NA,1
37954.94,746.0,0.146,44.0,0,self_employed,other,auto,NA,1
15000.0,641.0,0.185,37.0,0,full_time,other,home_improvement,NA,1
55217.08,802.0,0.326,32.0,1,full_time,rent,home_improvement,NA,1
108567.47,742.0,0.285,33.0,3,full_time,mortgage,education,NA,1
72827.92,619.0,0.144,23.0,0,self_employed,own,debt_consolidation,NA,1
54927.7,626.0,0.316,35.0,1,full_time,mortgage,auto,EU,1
73371.44,732.0,0.282,39.0,0,full_time,mortgage,debt_consolidation,NA,1
36902.75,672.0,0.179,55.0,1,full_time,rent,education,NA,1
59648.18,678.0,0.276,43.0,0,full_time,mortgage,education,NA,1
66790.59,779.0,0.281,29.0,1,full_time,rent,debt_consolidation,APAC,1
63450.19,638.0,0.246,24.0,0,full_time,mortgage,vacation,NA,1
79234.51,696.0,0.431,36.0,0,full_time,mortgage,education,LATAM,1
71203.61,757.0,0.092,46.0,0,part_time,rent,medical,NA,1
77029.87,747.0,0.082,36.0,1,full_time,mortgage,medical,LATAM,1
52609.3,679.0,0.32,43.0,0,part_time,mortgage,debt_consolidation,NA,1
81160.68,670.0,0.332,36.0,2,self_employed,rent,auto,EU,1
94320.87,568.0,0.369,45.0,1,self_employed,mortgage,medical,NA,1
47537.31,616.0,0.255,22.0,2,part_time,own,vacation,LATAM,1
49021.48,712.0,0.21,54.0,0,full_time,mortgage,vacation,NA,1
89044.12,680.0,0.319,27.0,0,full_time,rent,business,APAC,1
61555.81,695.0,0.267,46.0,1,full_time,own,home_improvement,NA,1
90268.79,763.0,0.506,35.0,1,full_time,mortgage,education,EU,1
57034.36,607.0,0.281,37.0,1,part_time,mortgage,business,APAC,1
91190.82,673.0,0.314,36.0,1,full_time,mortgage,business,NA,1
67366.74,703.0,0.617,41.0,1,full_time,other,medical,EU,1
69648.12,641.0,0.297,43.0,0,full_time,mortgage,auto,APAC,1
93164.92,790.0,0.387,49.0,3,part_time,rent,business,EU,1
58488.13,754.0,0.398,52.0,1,full_time,rent,education,NA,1
48059.8,710.0,0.408,41.0,2,full_time,mortgage,auto,NA,1
56925.84,816.0,0.355,55.0,0,part_time,rent,education,APAC,1
73142.01,585.0,0.343,39.0,0,self_employed,other,business,NA,1
36816.34,689.0,0.332,49.0,2,part_time,rent,vacation,EU,1
76474.48,716.0,0.251,42.0,2,full_time,rent,business,NA,1
55302.12,626.0,0.359,33.0,1,self_employed,own,home_improvement,LATAM,1
85660.63,711.0,0.563,40.0,2,full_time,own,medical,EU,1
21903.31,613.0,0.465,43.0,2,full_time,mortgage,medical,NA,0
50841.82,738.0,0.356,38.0,2,full_time,rent,home_improvement,APAC,1
34643.57,764.0,0.423,42.0,0,full_time,mortgage,business,APAC,1
50127.87,709.0,0.216,47.0,0,part_time,rent,home_improvement,NA,1
,560.0,0.289,38.0,1,full_time,rent,business,NA,1
61773.92,622.0,0.434,18.0,0,self_employed,own,business,NA,1
60439.2,730.0,0.498,55.0,4,full_time,rent,vacation,NA,1
62134.67,691.0,0.227,35.0,0,full_time,own,medical,NA,1
68660.99,501.0,0.262,30.0,1,full_time,mortgage,auto,NA,1
46846.35,777.0,0.582,27.0,0,part_time,rent,vacation,NA,1
77723.29,700.0,0.332,35.0,1,full_time,own,debt_consolidation,NA,1
76927.99,633.0,0.539,32.0,1,full_time,own,education,NA,1
71930.68,760.0,0.345,31.0,1,full_time,other,vacation,NA,1
75017.6,643.0,0.35,31.0,0,full_time,rent,home_improvement,EU,1
70335.52,642.0,0.283,43.0,2,,rent,medical,NA,1
101631.32,715.0,0.433,58.0,0,self_employed,own,business,NA,1
63432.3,815.0,0.483,46.0,1,full_time,mortgage,education,APAC,1
59472.5,804.0,0.196,49.0,0,full_time,own,business,EU,1
51436.5,715.0,0.278,34.0,0,part_time,own,medical,APAC,1
46419.27,722.0,0.43,39.0,0,self_employed,other,education,LATAM,1
,745.0,0.304,42.0,0,part_time,own,auto,EU,1
49001.65,602.0,0.261,31.0,0,full_time,rent,business,APAC,1
63727.75,735.0,0.441,34.0,1,unemployed,own,business,NA,1
,639.0,0.452,47.0,0,full_time,mortgage,debt_consolidation,EU,1
65920.56,712.0,0.266,49.0,0,full_time,own,business,EU,1
51220.37,674.0,0.345,39.0,1,part_time,own,home_improvement,EU,1
81203.32,725.0,0.175,26.0,0,,own,home_improvement,NA,1
78309.43,698.0,0.213,35.0,1,,rent,auto,LATAM,1
62126.33,475.0,0.335,24.0,1,unemployed,rent,education,NA,0
53247.51,703.0,0.324,39.0,0,full_time,rent,debt_consolidation,APAC,1
74871.7,735.0,0.204,41.0,0,full_time,mortgage,medical,LATAM,1
68383.52,721.0,0.234,35.0,1,full_time,rent,medical,APAC,1
38933.71,683.0,0.192,40.0,0,full_time,rent,debt_consolidation,NA,1
63776.36,805.0,0.375,42.0,0,part_time,mortgage,home_improvement,NA,1
69716.64,712.0,0.084,41.0,1,unemployed,rent,vacation,EU,1
48805.49,721.0,0.199,26.0,0,part_time,rent,vacation,EU,1
68417.18,763.0,0.096,35.0,2,unemployed,other,debt_consolidation,NA,1
38813.2,715.0,0.37,42.0,1,full_time,other,home_improvement,EU,1
89051.35,627.0,0.104,54.0,1,full_time,mortgage,business,LATAM,1
87463.1,519.0,0.324,35.0,1,full_time,own,medical,NA,1
60454.69,657.0,0.517,44.0,1,self_employed,own,education,NA,1
71542.18,743.0,0.521,47.0,0,full_time,own,education,EU,1
21621.4,665.0,0.103,36.0,0,full_time,mortgage,business,EU,1
44185.74,746.0,0.356,49.0,1,full_time,mortgage,home_improvement,LATAM,1
59711.98,700.0,0.201,50.0,1,full_time,rent,vacation,APAC,1
45701.61,780.0,0.177,52.0,1,part_time,mortgage,education,NA,1
77859.14,669.0,0.306,43.0,1,self_employed,rent,auto,EU,1
100951.34,723.0,0.467,62.0,2,full_time,other,vacation,APAC,1
43820.94,725.0,0.392,32.0,1,full_time,own,vacation,NA,1
49925.66,795.0,0.234,59.0,0,full_time,own,vacation,NA,1
69238.07,571.0,0.405,46.0,0,full_time,rent,medical,EU,1
94000.09,658.0,0.051,51.0,2,full_time,mortgage,debt_consolidation,NA,1
42997.26,749.0,0.23,35.0,1,full_time,mortgage,education,LATAM,1
69482.65,798.0,0.221,46.0,1,full_time,rent,education,NA,1
97783.38,707.0,0.329,52.0,2,part_time,own,education,NA,1
35268.34,670.0,0.296,27.0,0,self_employed,mortgage,home_improvement,LATAM,1
41940.75,743.0,0.303,36.0,1,full_time,rent,debt_consolidation,NA,1
57375.08,751.0,0.299,18.0,2,part_time,mortgage,education,NA,1
55629.41,665.0,0.323,36.0,0,part_time,mortgage,education,NA,1
79626.82,713.0,0.385,30.0,1,,own,debt_consolidation,LATAM,1
69349.87,773.0,0.338,36.0,0,full_time,mortgage,business,LATAM,1
33050.68,822.0,0.286,67.0,1,full_time,own,vacation,NA,1
74277.39,742.0,0.368,55.0,1,full_time,mortgage,education,APAC,1
,693.0,0.419,24.0,0,full_time,mortgage,medical,APAC,1
87940.05,686.0,0.253,44.0,1,full_time,rent,home_improvement,NA,1
53703.42,729.0,0.313,46.0,1,self_employed,rent,home_improvement,NA,1
53540.92,682.0,0.459,35.0,1,self_employed,own,auto,APAC,1
74740.37,703.0,0.188,40.0,1,full_time,rent,vacation,NA,1
78732.68,616.0,0.537,41.0,1,part_time,mortgage,debt_consolidation,EU,1
73065.79,781.0,0.159,25.0,0,unemployed,rent,medical,NA,1
34659.25,610.0,0.279,28.0,1,full_time,mortgage,medical,EU,1
74684.62,660.0,0.206,40.0,1,full_time,rent,auto,NA,1
46382.46,697.0,0.583,39.0,0,part_time,rent,home_improvement,NA,1
69234.97,829.0,0.26,31.0,1,self_employed,own,business,NA,1
39372.78,660.0,0.26,30.0,2,self_employed,mortgage,business,LATAM,1
73033.8,643.0,0.276,37.0,0,full_time,mortgage,education,NA,1
50481.22,651.0,0.331,47.0,2,part_time,mortgage,debt_consolidation,NA,1
41912.58,806.0,0.281,37.0,0,full_time,mortgage,debt_consolidation,NA,1
77848.76,493.0,0.304,54.0,0,full_time,rent,business,NA,1
69349.6,620.0,0.104,31.0,2,full_time,mortgage,home_improvement,APAC,1
53948.42,850.0,0.327,40.0,1,part_time,own,auto,NA,1
91121.22,731.0,0.322,34.0,1,full_time,rent,home_improvement,EU,1
57068.26,613.0,0.445,44.0,0,full_time,rent,home_improvement,EU,1
65577.94,687.0,0.477,30.0,0,part_time,mortgage,home_improvement,APAC,1
69840.44,695.0,0.297,57.0,1,,other,education,APAC,1
53846.01,749.0,0.418,21.0,0,self_employed,rent,business,NA,1
73480.45,819.0,0.188,55.0,1,full_time,other,medical,APAC,1
55397.86,717.0,0.412,39.0,0,part_time,mortgage,home_improvement,APAC,1
57590.51,652.0,0.251,44.0,0,full_time,own,debt_consolidation,LATAM,1
89527.57,745.0,0.178,51.0,0,unemployed,own,education,LATAM,1
46269.45,641.0,0.298,47.0,0,self_employed,rent,debt_consolidation,APAC,1
21569.95,618.0,0.488,31.0,0,full_time,rent,vacation,NA,0
93996.87,567.0,0.342,44.0,0,part_time,rent,vacation,NA,1
110887.9,580.0,0.5,57.0,0,self_employed,mortgage,vacation,APAC,1
57705.15,627.0,0.23,29.0,2,full_time,mortgage,debt_consolidation,LATAM,1
30136.92,608.0,0.446,59.0,1,full_time,rent,business,NA,1
59411.29,712.0,0.242,42.0,2,self_employed,own,business,EU,1
59847.99,606.0,0.347,34.0,1,full_time,mortgage,business,NA,1
61581.37,470.0,0.346,29.0,0,self_employed,rent,home_improvement,NA,0
44959.02,617.0,0.399,36.0,1,full_time,rent,vacation,NA,1
75432.1,657.0,0.35,18.0,1,self_employed,mortgage,vacation,NA,1
74441.13,648.0,0.231,34.0,0,unemployed,rent,business,APAC,1
38100.7,796.0,0.426,35.0,2,full_time,own,medical,NA,1
77585.54,647.0,0.528,27.0,1,full_time,own,education,EU,1
101948.33,752.0,0.25,45.0,0,part_time,own,home_improvement,EU,1
68095.29,689.0,0.1,36.0,1,self_employed,mortgage,auto,APAC,1
58928.15,687.0,0.38,32.0,0,full_time,mortgage,vacation,NA,1
62443.94,632.0,0.28,35.0,1,full_time,mortgage,home_improvement,NA,1
76074.62,686.0,0.304,42.0,0,self_employed,mortgage,debt_consolidation,EU,1
33847.91,636.0,0.387,39.0,0,full_time,mortgage,education,APAC,0
67959.03,702.0,0.265,31.0,2,part_time,mortgage,medical,NA,1
57971.65,673.0,0.288,39.0,1,full_time,rent,home_improvement,NA,1
98260.85,624.0,0.308,37.0,1,unemployed,own,home_improvement,LATAM,1
61864.89,759.0,0.496,27.0,0,full_time,mortgage,debt_consolidation,NA,1
95021.98,720.0,0.324,35.0,2,unemployed,own,debt_consolidation,NA,1
45132.67,659.0,0.172,44.0,0,full_time,own,auto,LATAM,1
75570.67,700.0,0.176,44.0,1,self_employed,rent,debt_consolidation,APAC,1
70749.2,684.0,0.337,36.0,1,full_time,rent,education,NA,1
49357.15,629.0,0.184,45.0,0,part_time,mortgage,education,APAC,1
68193.13,695.0,0.133,28.0,0,self_employed,mortgage,debt_consolidation,NA,1
,647.0,0.396,29.0,0,self_employed,own,vacation,APAC,1
59171.75,624.0,0.402,35.0,0,full_time,own,home_improvement,EU,1
34544.67,576.0,0.276,53.0,1,full_time,rent,business,NA,1
64683.87,665.0,0.355,40.0,0,full_time,mortgage,medical,LATAM,1
,730.0,0.343,35.0,1,full_time,rent,medical,APAC,1
58837.86,641.0,0.392,53.0,0,part_time,rent,home_improvement,NA,1
63531.42,850.0,0.393,35.0,1,unemployed,mortgage,vacation,APAC,1
34298.26,752.0,0.01,60.0,1,part_time,own,education,APAC,1
35918.15,781.0,0.291,33.0,2,full_time,rent,education,EU,1
73677.2,746.0,0.382,28.0,1,full_time,rent,home_improvement,NA,1
55591.06,820.0,0.271,36.0,0,full_time,mortgage,education,NA,1
,635.0,0.324,36.0,0,full_time,rent,medical,LATAM,0
79127.19,511.0,0.41,30.0,3,self_employed,mortgage,vacation,NA,1
69902.66,659.0,0.33,64.0,0,full_time,mortgage,business,EU,1
52150.25,729.0,0.501,41.0,3,full_time,rent,home_improvement,EU,1
41297.06,701.0,0.455,43.0,1,part_time,own,auto,NA,1
80044.54,709.0,0.306,33.0,3,full_time,mortgage,vacation,NA,1
71288.31,782.0,0.296,32.0,0,full_time,mortgage,business,NA,1
107886.84,717.0,0.022,48.0,4,full_time,rent,home_improvement,NA,1
72563.39,746.0,0.281,21.0,1,full_time,rent,business,APAC,1
71978.66,624.0,0.158,27.0,0,full_time,rent,business,NA,1
,613.0,0.347,36.0,1,full_time,rent,vacation,NA,1
79701.97,803.0,0.338,52.0,0,part_time,mortgage,home_improvement,EU,1
76251.53,697.0,0.404,34.0,1,full_time,mortgage,business,APAC,1
87531.05,646.0,0.488,42.0,1,full_time,own,debt_consolidation,NA,1
55616.19,647.0,0.317,38.0,1,part_time,mortgage,education,NA,1
57162.67,645.0,0.594,51.0,1,full_time,rent,home_improvement,APAC,1
56376.14,640.0,0.348,22.0,0,full_time,own,auto,EU,1
79234.43,600.0,0.163,45.0,0,full_time,rent,medical,EU,1
91970.74,585.0,0.253,36.0,0,full_time,mortgage,auto,NA,1
56740.87,676.0,0.275,47.0,0,full_time,rent,education,APAC,1
57354.07,648.0,0.391,30.0,0,unemployed,mortgage,home_improvement,EU,1
70653.39,768.0,0.206,38.0,0,full_time,rent,vacation,APAC,1
60576.29,711.0,0.284,37.0,1,full_time,mortgage,education,LATAM,1
,709.0,0.301,28.0,0,full_time,own,home_improvement,APAC,1
24468.01,638.0,0.266,25.0,0,full_time,rent,vacation,NA,0
50119.31,682.0,0.417,32.0,1,part_time,rent,medical,APAC,1
50916.51,715.0,0.397,39.0,1,part_time,mortgage,home_improvement,EU,1
23233.59,740.0,0.46,30.0,1,unemployed,rent,debt_consolidation,NA,1
47654.51,683.0,0.28,35.0,0,full_time,mortgage,education,NA,1
48527.19,766.0,0.464,19.0,1,full_time,rent,business,NA,1
61380.12,691.0,0.156,34.0,2,part_time,mortgage,vacation,LATAM,1
85033.39,745.0,0.153,48.0,2,full_time,rent,business,APAC,1
60588.91,656.0,0.174,45.0,0,full_time,mortgage,auto,APAC,1
46445.35,563.0,0.321,37.0,2,full_time,rent,education,APAC,0
63974.82,709.0,0.464,40.0,0,full_time,rent,auto,EU,1
83885.13,741.0,0.248,30.0,0,self_employed,other,debt_consolidation,APAC,1
47432.74,730.0,0.263,54.0,1,self_employed,rent,home_improvement,NA,1
48609.65,720.0,0.294,59.0,0,part_time,rent,home_improvement,NA,1
75053.88,666.0,0.389,40.0,0,full_time,mortgage,home_improvement,EU,1
61012.35,634.0,0.263,64.0,2,self_employed,own,debt_consolidation,APAC,1
76654.72,729.0,0.256,31.0,1,part_time,mortgage,education,APAC,1
64754.36,720.0,0.159,25.0,2,self_employed,mortgage,vacation,LATAM,1
77629.95,651.0,0.251,31.0,2,full_time,own,debt_consolidation,APAC,1
46368.59,768.0,0.461,36.0,0,,rent,auto,NA,1
64782.48,628.0,0.331,61.0,1,full_time,own,medical,NA,1
61207.58,649.0,0.231,35.0,1,part_time,mortgage,debt_consolidation,NA,1
43113.96,805.0,0.468,29.0,3,self_employed,mortgage,home_improvement,EU,1
36857.4,751.0,0.25,29.0,2,self_employed,rent,medical,EU,1
77343.48,665.0,0.49,49.0,1,unemployed,own,medical,NA,1
58682.86,710.0,0.488,48.0,1,full_time,own,debt_consolidation,NA,1
46598.95,701.0,0.327,33.0,0,part_time,mortgage,home_improvement,APAC,1
63268.78,498.0,0.14,19.0,1,full_time,mortgage,education,NA,0
85304.34,627.0,0.595,27.0,1,part_time,own,education,EU,1
23946.72,686.0,0.366,55.0,0,full_time,rent,vacation,NA,1
38060.5,665.0,0.281,45.0,1,full_time,rent,auto,EU,1
48388.04,707.0,0.435,39.0,2,self_employed,rent,home_improvement,APAC,1
91301.22,769.0,0.404,57.0,0,self_employed,own,business,NA,1
70086.57,667.0,0.477,58.0,0,full_time,own,vacation,APAC,1
78811.71,616.0,0.241,38.0,1,full_time,mortgage,medical,EU,1
,713.0,0.358,38.0,2,full_time,rent,debt_consolidation,NA,1
44848.35,667.0,0.178,32.0,1,full_time,other,home_improvement,APAC,1
73060.65,679.0,0.4,35.0,1,full_time,own,business,APAC,1
66048.94,670.0,0.317,23.0,1,self_employed,mortgage,medical,EU,1
74877.3,847.0,0.354,23.0,1,full_time,other,debt_consolidation,NA,1
